site,edition,classification,t,n,m,grade,location,stage,note,source_block_id,source_pdf_page,printed_page,section_heading,extraction_status
Lip and Oral Cavity,AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00011; cancer committee review pending,B00011,45,29,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Lip and Oral Cavity,AJCC7,any,T2,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00011; cancer committee review pending,B00011,45,29,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Lip and Oral Cavity,AJCC7,any,T3,N0,M0,Any,Any,III,extracted_candidate_v2_1 from B00011; cancer committee review pending,B00011,45,29,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Lip and Oral Cavity,AJCC7,any,T4a,N0,M0,Any,Any,IVA,extracted_candidate_v2_1 from B00011; cancer committee review pending,B00011,45,29,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Lip and Oral Cavity,AJCC7,any,Any,N3,M0,Any,Any,IVB,extracted_candidate_v2_1 from B00011; cancer committee review pending,B00011,45,29,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Lip and Oral Cavity,AJCC7,any,Any,Any,M1,Any,Any,IVC,extracted_candidate_v2_1 from B00011; cancer committee review pending,B00011,45,29,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Lip and Oral Cavity,AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00014; cancer committee review pending,B00014,49,33,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Lip and Oral Cavity,AJCC7,any,T2,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00014; cancer committee review pending,B00014,49,33,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Lip and Oral Cavity,AJCC7,any,T3,N0,M0,Any,Any,III,extracted_candidate_v2_1 from B00014; cancer committee review pending,B00014,49,33,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Lip and Oral Cavity,AJCC7,any,T4a,N0,M0,Any,Any,IVA,extracted_candidate_v2_1 from B00014; cancer committee review pending,B00014,49,33,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Lip and Oral Cavity,AJCC7,any,Any,N3,M0,Any,Any,IVB,extracted_candidate_v2_1 from B00015; cancer committee review pending,B00015,50,34,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Lip and Oral Cavity,AJCC7,any,Any,Any,M1,Any,Any,IVC,extracted_candidate_v2_1 from B00015; cancer committee review pending,B00015,50,34,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
"Pharynx (Including base of tongue, soft palate, and uvula)",AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00021; cancer committee review pending,B00021,57,41,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
"Pharynx (Including base of tongue, soft palate, and uvula)",AJCC7,any,T1,N1,M0,Any,Any,II,extracted_candidate_v2_1 from B00021; cancer committee review pending,B00021,57,41,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
"Pharynx (Including base of tongue, soft palate, and uvula)",AJCC7,any,T1,N2,M0,Any,Any,III,extracted_candidate_v2_1 from B00021; cancer committee review pending,B00021,57,41,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
"Pharynx (Including base of tongue, soft palate, and uvula)",AJCC7,any,T4,N0,M0,Any,Any,IVA,extracted_candidate_v2_1 from B00021; cancer committee review pending,B00021,57,41,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
"Pharynx (Including base of tongue, soft palate, and uvula)",AJCC7,any,Any,N3,M0,Any,Any,IVB,extracted_candidate_v2_1 from B00021; cancer committee review pending,B00021,57,41,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
"Pharynx (Including base of tongue, soft palate, and uvula)",AJCC7,any,Any,Any,M1,Any,Any,IVC,extracted_candidate_v2_1 from B00021; cancer committee review pending,B00021,57,41,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
"Pharynx (Including base of tongue, soft palate, and uvula)",AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00022; cancer committee review pending,B00022,58,42,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
"Pharynx (Including base of tongue, soft palate, and uvula)",AJCC7,any,T2,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00022; cancer committee review pending,B00022,58,42,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
"Pharynx (Including base of tongue, soft palate, and uvula)",AJCC7,any,T3,N0,M0,Any,Any,III,extracted_candidate_v2_1 from B00022; cancer committee review pending,B00022,58,42,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
"Pharynx (Including base of tongue, soft palate, and uvula)",AJCC7,any,T4a,N0,M0,Any,Any,IVA,extracted_candidate_v2_1 from B00022; cancer committee review pending,B00022,58,42,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
"Pharynx (Including base of tongue, soft palate, and uvula)",AJCC7,any,T4b,Any,M0,Any,Any,IVB,extracted_candidate_v2_1 from B00022; cancer committee review pending,B00022,58,42,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
"Pharynx (Including base of tongue, soft palate, and uvula)",AJCC7,any,Any,Any,M1,Any,Any,IVC,extracted_candidate_v2_1 from B00022; cancer committee review pending,B00022,58,42,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
"Pharynx (Including base of tongue, soft palate, and uvula)",AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00027; cancer committee review pending,B00027,62,46,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
"Pharynx (Including base of tongue, soft palate, and uvula)",AJCC7,any,T1,N1,M0,Any,Any,II,extracted_candidate_v2_1 from B00027; cancer committee review pending,B00027,62,46,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
"Pharynx (Including base of tongue, soft palate, and uvula)",AJCC7,any,T1,N2,M0,Any,Any,III,extracted_candidate_v2_1 from B00027; cancer committee review pending,B00027,62,46,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
"Pharynx (Including base of tongue, soft palate, and uvula)",AJCC7,any,T4,N0,M0,Any,Any,IVA,extracted_candidate_v2_1 from B00027; cancer committee review pending,B00027,62,46,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
"Pharynx (Including base of tongue, soft palate, and uvula)",AJCC7,any,Any,N3,M0,Any,Any,IVB,extracted_candidate_v2_1 from B00027; cancer committee review pending,B00027,62,46,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
"Pharynx (Including base of tongue, soft palate, and uvula)",AJCC7,any,Any,Any,M1,Any,Any,IVC,extracted_candidate_v2_1 from B00027; cancer committee review pending,B00027,62,46,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
"Pharynx (Including base of tongue, soft palate, and uvula)",AJCC7,any,T2,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00027; cancer committee review pending,B00027,62,46,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
"Pharynx (Including base of tongue, soft palate, and uvula)",AJCC7,any,T3,N0,M0,Any,Any,III,extracted_candidate_v2_1 from B00027; cancer committee review pending,B00027,62,46,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
"Pharynx (Including base of tongue, soft palate, and uvula)",AJCC7,any,T4a,N0,M0,Any,Any,IVA,extracted_candidate_v2_1 from B00027; cancer committee review pending,B00027,62,46,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
"Pharynx (Including base of tongue, soft palate, and uvula)",AJCC7,any,T4b,Any,M0,Any,Any,IVB,extracted_candidate_v2_1 from B00027; cancer committee review pending,B00027,62,46,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Larynx,AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00033; cancer committee review pending,B00033,73,57,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Larynx,AJCC7,any,T2,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00033; cancer committee review pending,B00033,73,57,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Larynx,AJCC7,any,T3,N0,M0,Any,Any,III,extracted_candidate_v2_1 from B00033; cancer committee review pending,B00033,73,57,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Larynx,AJCC7,any,T4a,N0,M0,Any,Any,IVA,extracted_candidate_v2_1 from B00033; cancer committee review pending,B00033,73,57,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Larynx,AJCC7,any,T4b,Any,M0,Any,Any,IVB,extracted_candidate_v2_1 from B00033; cancer committee review pending,B00033,73,57,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Larynx,AJCC7,any,Any,Any,M1,Any,Any,IVC,extracted_candidate_v2_1 from B00033; cancer committee review pending,B00033,73,57,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Larynx,AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00036; cancer committee review pending,B00036,76,60,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Larynx,AJCC7,any,T2,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00036; cancer committee review pending,B00036,76,60,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Larynx,AJCC7,any,T3,N0,M0,Any,Any,III,extracted_candidate_v2_1 from B00036; cancer committee review pending,B00036,76,60,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Larynx,AJCC7,any,T4a,N0,M0,Any,Any,IVA,extracted_candidate_v2_1 from B00036; cancer committee review pending,B00036,76,60,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Larynx,AJCC7,any,T4b,Any,M0,Any,Any,IVB,extracted_candidate_v2_1 from B00036; cancer committee review pending,B00036,76,60,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Larynx,AJCC7,any,Any,Any,M1,Any,Any,IVC,extracted_candidate_v2_1 from B00036; cancer committee review pending,B00036,76,60,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Nasal Cavity and Paranasal Sinuses,AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00042; cancer committee review pending,B00042,85,69,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Nasal Cavity and Paranasal Sinuses,AJCC7,any,T2,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00042; cancer committee review pending,B00042,85,69,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Nasal Cavity and Paranasal Sinuses,AJCC7,any,T3,N0,M0,Any,Any,III,extracted_candidate_v2_1 from B00042; cancer committee review pending,B00042,85,69,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Nasal Cavity and Paranasal Sinuses,AJCC7,any,T4a,N0,M0,Any,Any,IVA,extracted_candidate_v2_1 from B00042; cancer committee review pending,B00042,85,69,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Nasal Cavity and Paranasal Sinuses,AJCC7,any,T4b,Any,M0,Any,Any,IVB,extracted_candidate_v2_1 from B00042; cancer committee review pending,B00042,85,69,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Nasal Cavity and Paranasal Sinuses,AJCC7,any,Any,Any,M1,Any,Any,IVC,extracted_candidate_v2_1 from B00042; cancer committee review pending,B00042,85,69,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Nasal Cavity and Paranasal Sinuses,AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00046; cancer committee review pending,B00046,88,72,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Nasal Cavity and Paranasal Sinuses,AJCC7,any,T2,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00046; cancer committee review pending,B00046,88,72,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Nasal Cavity and Paranasal Sinuses,AJCC7,any,T3,N0,M0,Any,Any,III,extracted_candidate_v2_1 from B00046; cancer committee review pending,B00046,88,72,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Nasal Cavity and Paranasal Sinuses,AJCC7,any,T4a,N0,M0,Any,Any,IVA,extracted_candidate_v2_1 from B00046; cancer committee review pending,B00046,88,72,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Nasal Cavity and Paranasal Sinuses,AJCC7,any,T4b,Any,M0,Any,Any,IVB,extracted_candidate_v2_1 from B00046; cancer committee review pending,B00046,88,72,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Nasal Cavity and Paranasal Sinuses,AJCC7,any,Any,Any,M1,Any,Any,IVC,extracted_candidate_v2_1 from B00046; cancer committee review pending,B00046,88,72,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Major Salivary Glands,AJCC7,any,T2,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00052; cancer committee review pending,B00052,95,79,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Major Salivary Glands,AJCC7,any,T3,N0,M0,Any,Any,III,extracted_candidate_v2_1 from B00052; cancer committee review pending,B00052,95,79,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Major Salivary Glands,AJCC7,any,T4a,N0,M0,Any,Any,IVA,extracted_candidate_v2_1 from B00052; cancer committee review pending,B00052,95,79,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Major Salivary Glands,AJCC7,any,T4b,Any,M0,Any,Any,IVB,extracted_candidate_v2_1 from B00052; cancer committee review pending,B00052,95,79,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Major Salivary Glands,AJCC7,any,Any,Any,M1,Any,Any,IVC,extracted_candidate_v2_1 from B00052; cancer committee review pending,B00052,95,79,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Major Salivary Glands,AJCC7,any,T2,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00055; cancer committee review pending,B00055,96,80,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Major Salivary Glands,AJCC7,any,T3,N0,M0,Any,Any,III,extracted_candidate_v2_1 from B00055; cancer committee review pending,B00055,96,80,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Major Salivary Glands,AJCC7,any,T4a,N0,M0,Any,Any,IVA,extracted_candidate_v2_1 from B00055; cancer committee review pending,B00055,96,80,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Major Salivary Glands,AJCC7,any,T4b,Any,M0,Any,Any,IVB,extracted_candidate_v2_1 from B00055; cancer committee review pending,B00055,96,80,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Major Salivary Glands,AJCC7,any,Any,Any,M1,Any,Any,IVC,extracted_candidate_v2_1 from B00055; cancer committee review pending,B00055,96,80,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Thyroid,AJCC7,any,Any,Any,M1,Any,Any,II,extracted_candidate_v2_1 from B00062; cancer committee review pending,B00062,103,87,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Thyroid,AJCC7,any,T2,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00062; cancer committee review pending,B00062,103,87,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Thyroid,AJCC7,any,T3,N0,M0,Any,Any,III,extracted_candidate_v2_1 from B00062; cancer committee review pending,B00062,103,87,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Thyroid,AJCC7,any,T4a,N0,M0,Any,Any,IVA,extracted_candidate_v2_1 from B00062; cancer committee review pending,B00062,103,87,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Thyroid,AJCC7,any,T4b,Any,M0,Any,Any,IVB,extracted_candidate_v2_1 from B00062; cancer committee review pending,B00062,103,87,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Thyroid,AJCC7,any,Any,Any,M1,Any,Any,IVC,extracted_candidate_v2_1 from B00062; cancer committee review pending,B00062,103,87,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Thyroid,AJCC7,any,T1,N1a,M0,Any,Any,III,extracted_candidate_v2_1 from B00062; cancer committee review pending,B00062,103,87,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Thyroid,AJCC7,any,T4a,N0,M0,Any,Any,IVA,extracted_candidate_v2_1 from B00063; cancer committee review pending,B00063,104,88,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Thyroid,AJCC7,any,T4b,Any,M0,Any,Any,IVB,extracted_candidate_v2_1 from B00063; cancer committee review pending,B00063,104,88,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Thyroid,AJCC7,any,Any,Any,M1,Any,Any,IVC,extracted_candidate_v2_1 from B00063; cancer committee review pending,B00063,104,88,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Thyroid,AJCC7,any,T4a,Any,M0,Any,Any,IVA,extracted_candidate_v2_1 from B00063; cancer committee review pending,B00063,104,88,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Thyroid,AJCC7,any,Any,Any,M1,Any,Any,II,extracted_candidate_v2_1 from B00066; cancer committee review pending,B00066,105,89,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Thyroid,AJCC7,any,T2,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00066; cancer committee review pending,B00066,105,89,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Thyroid,AJCC7,any,T3,N0,M0,Any,Any,III,extracted_candidate_v2_1 from B00066; cancer committee review pending,B00066,105,89,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Thyroid,AJCC7,any,T4a,N0,M0,Any,Any,IVA,extracted_candidate_v2_1 from B00066; cancer committee review pending,B00066,105,89,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Thyroid,AJCC7,any,T4b,Any,M0,Any,Any,IVB,extracted_candidate_v2_1 from B00066; cancer committee review pending,B00066,105,89,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Thyroid,AJCC7,any,Any,Any,M1,Any,Any,IVC,extracted_candidate_v2_1 from B00066; cancer committee review pending,B00066,105,89,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Thyroid,AJCC7,any,T1,N1a,M0,Any,Any,III,extracted_candidate_v2_1 from B00066; cancer committee review pending,B00066,105,89,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Thyroid,AJCC7,any,T4a,Any,M0,Any,Any,IVA,extracted_candidate_v2_1 from B00066; cancer committee review pending,B00066,105,89,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Mucosal Melanoma of the Head and Neck,AJCC7,any,T3,N0,M0,Any,Any,III,extracted_candidate_v2_1 from B00073; cancer committee review pending,B00073,113,97,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Mucosal Melanoma of the Head and Neck,AJCC7,any,T4a,N0,M0,Any,Any,IVA,extracted_candidate_v2_1 from B00073; cancer committee review pending,B00073,113,97,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Mucosal Melanoma of the Head and Neck,AJCC7,any,T4b,Any,M0,Any,Any,IVB,extracted_candidate_v2_1 from B00073; cancer committee review pending,B00073,113,97,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Mucosal Melanoma of the Head and Neck,AJCC7,any,Any,Any,M1,Any,Any,IVC,extracted_candidate_v2_1 from B00073; cancer committee review pending,B00073,113,97,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Mucosal Melanoma of the Head and Neck,AJCC7,any,T3,N0,M0,Any,Any,III,extracted_candidate_v2_1 from B00074; cancer committee review pending,B00074,114,98,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Mucosal Melanoma of the Head and Neck,AJCC7,any,T4a,N0,M0,Any,Any,IVA,extracted_candidate_v2_1 from B00074; cancer committee review pending,B00074,114,98,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Mucosal Melanoma of the Head and Neck,AJCC7,any,T4b,Any,M0,Any,Any,IVB,extracted_candidate_v2_1 from B00074; cancer committee review pending,B00074,114,98,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Mucosal Melanoma of the Head and Neck,AJCC7,any,Any,Any,M1,Any,Any,IVC,extracted_candidate_v2_1 from B00074; cancer committee review pending,B00074,114,98,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Stomach,AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00091; cancer committee review pending,B00091,133,117,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Stomach,AJCC7,any,T1,N0,M0,Any,Any,IA,extracted_candidate_v2_1 from B00091; cancer committee review pending,B00091,133,117,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Stomach,AJCC7,any,T2,N0,M0,Any,Any,IB,extracted_candidate_v2_1 from B00091; cancer committee review pending,B00091,133,117,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Stomach,AJCC7,any,T3,N0,M0,Any,Any,IIA,extracted_candidate_v2_1 from B00091; cancer committee review pending,B00091,133,117,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Stomach,AJCC7,any,T4a,N0,M0,Any,Any,IIB,extracted_candidate_v2_1 from B00091; cancer committee review pending,B00091,133,117,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Stomach,AJCC7,any,T4a,N1,M0,Any,Any,IIIA,extracted_candidate_v2_1 from B00091; cancer committee review pending,B00091,133,117,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Stomach,AJCC7,any,T4b,N0,M0,Any,Any,IIIB,extracted_candidate_v2_1 from B00092; cancer committee review pending,B00092,134,118,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Stomach,AJCC7,any,T4b,N2,M0,Any,Any,IIIC,extracted_candidate_v2_1 from B00092; cancer committee review pending,B00092,134,118,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Stomach,AJCC7,any,Any,Any,M1,Any,Any,IV,extracted_candidate_v2_1 from B00092; cancer committee review pending,B00092,134,118,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Stomach,AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00095; cancer committee review pending,B00095,136,120,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Stomach,AJCC7,any,T1,N0,M0,Any,Any,IA,extracted_candidate_v2_1 from B00095; cancer committee review pending,B00095,136,120,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Stomach,AJCC7,any,T2,N0,M0,Any,Any,IB,extracted_candidate_v2_1 from B00095; cancer committee review pending,B00095,136,120,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Stomach,AJCC7,any,T3,N0,M0,Any,Any,IIA,extracted_candidate_v2_1 from B00095; cancer committee review pending,B00095,136,120,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Stomach,AJCC7,any,T4a,N0,M0,Any,Any,IIB,extracted_candidate_v2_1 from B00095; cancer committee review pending,B00095,136,120,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Stomach,AJCC7,any,T4a,N1,M0,Any,Any,IIIA,extracted_candidate_v2_1 from B00095; cancer committee review pending,B00095,136,120,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Stomach,AJCC7,any,T4b,N0,M0,Any,Any,IIIB,extracted_candidate_v2_1 from B00095; cancer committee review pending,B00095,136,120,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Stomach,AJCC7,any,T4b,N2,M0,Any,Any,IIIC,extracted_candidate_v2_1 from B00095; cancer committee review pending,B00095,136,120,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Stomach,AJCC7,any,Any,Any,M1,Any,Any,IV,extracted_candidate_v2_1 from B00095; cancer committee review pending,B00095,136,120,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Small Intestine,AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00101; cancer committee review pending,B00101,143,127,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Small Intestine,AJCC7,any,T3,N0,M0,Any,Any,IIA,extracted_candidate_v2_1 from B00101; cancer committee review pending,B00101,143,127,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Small Intestine,AJCC7,any,T4,N0,M0,Any,Any,IIB,extracted_candidate_v2_1 from B00101; cancer committee review pending,B00101,143,127,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Small Intestine,AJCC7,any,Any,N1,M0,Any,Any,IIIA,extracted_candidate_v2_1 from B00101; cancer committee review pending,B00101,143,127,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Small Intestine,AJCC7,any,Any,N2,M0,Any,Any,IIIB,extracted_candidate_v2_1 from B00101; cancer committee review pending,B00101,143,127,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
